transaction_id,user_id,transaction_time,amount,payment_method,currency,item_id,item_name,item_type
27902,12155,2025-01-11 19:40:54,6007.89,云闪付,CNY,6493,化妆品,电商
27903,10513,2023-09-28 00:11:09,8614.5,云闪付,CNY,9449,食品,电商
27904,12357,2024-04-20 23:34:27,221.88,云闪付,CNY,6672,皮肤,游戏
27905,11803,2024-10-24 17:24:27,2198.13,云闪付,CNY,5148,日用品,电商
27906,12382,2023-09-09 16:58:32,3917.6,支付宝,CNY,3743,座驾,直播
27907,12319,2024-11-25 17:55:17,362.5,Apple Pay,CNY,2632,季度会员,会员
27908,11375,2024-06-19 02:29:38,2935.62,云闪付,CNY,8813,弹幕特效,直播
27909,11677,2024-05-15 09:46:08,1143.18,银行卡,CNY,9223,月度会员,会员
27910,11780,2025-03-14 21:10:50,7024.25,云闪付,USD,3423,角色,游戏
27911,12792,2025-04-03 22:07:09,312.47,银行卡,CNY,3667,服装,电商
27912,11224,2024-12-28 00:58:05,745.96,支付宝,CNY,1124,季度会员,会员
27913,12995,2023-10-19 09:07:42,6600.6,Apple Pay,USD,4489,角色,游戏
27914,12021,2025-03-17 23:24:57,1933.59,银行卡,CNY,4654,超级会员,会员
27915,10085,2024-08-20 04:20:22,4427.57,Apple Pay,CNY,6535,座驾,直播
27916,10269,2025-03-25 14:39:57,724.49,Apple Pay,CNY,5073,游戏点券,游戏
27917,12168,2025-02-15 19:42:33,2927.73,微信支付,CNY,8197,座驾,直播
27918,10821,2024-12-05 10:33:27,891.74,云闪付,CNY,5448,主播贡献,直播
27919,12651,2024-11-30 15:17:42,3181.66,Apple Pay,CNY,2221,主播贡献,直播
27920,10998,2024-04-20 22:04:19,2642.07,Apple Pay,CNY,8043,座驾,直播
27921,10417,2025-02-24 04:16:56,827.49,云闪付,HKD,9465,装备,游戏
27922,10315,2024-12-29 02:28:39,110.99,支付宝,CNY,4855,角色,游戏
27923,11659,2025-01-03 12:07:51,936.43,支付宝,CNY,3213,特权卡,游戏
27924,10258,2024-12-31 11:35:08,97.5,云闪付,CNY,1582,皮肤,游戏
27925,11366,2025-03-02 22:47:51,2029.87,支付宝,CNY,5167,主播贡献,直播
27926,11037,2024-02-10 01:27:33,5832.13,支付宝,HKD,7247,服装,电商
27927,12668,2025-02-27 14:23:03,9112.6,支付宝,CNY,8221,食品,电商
27928,12655,2024-12-01 01:07:56,652.98,Apple Pay,CNY,1309,装备,游戏
27929,12245,2024-08-16 02:07:34,1453.17,支付宝,CNY,3547,季度会员,会员
27930,11185,2024-08-30 14:06:24,1502.41,支付宝,CNY,6758,主播贡献,直播
27931,12493,2025-04-17 14:15:57,1309.31,Apple Pay,HKD,8626,食品,电商
27932,10481,2025-01-13 10:01:54,1381.92,云闪付,CNY,2778,日用品,电商
27933,11844,2025-04-18 00:42:16,5111.17,银行卡,CNY,5053,数码产品,电商
27934,10307,2025-02-08 02:05:51,1556.14,云闪付,USD,5733,皮肤,游戏
27935,11116,2024-12-06 19:36:27,904.97,微信支付,CNY,4492,VIP会员,会员
27936,12962,2025-01-17 02:38:35,4747.23,云闪付,CNY,4424,主播贡献,直播
27937,12443,2025-03-17 01:15:24,717.77,银行卡,HKD,8655,月度会员,会员
27938,11001,2023-11-02 10:42:07,185.35,Apple Pay,CNY,7791,皮肤,游戏
27939,12410,2024-12-14 09:40:22,40.98,支付宝,CNY,2446,年度会员,会员
27940,12783,2025-03-12 04:37:30,4048.58,微信支付,CNY,6956,化妆品,电商
27941,12144,2024-06-28 19:33:49,514.39,Apple Pay,CNY,3819,季度会员,会员
27942,10748,2025-01-31 10:25:49,1051.98,支付宝,CNY,8722,超级会员,会员
27943,10930,2024-09-18 01:59:05,8220.45,云闪付,HKD,4991,日用品,电商
27944,11385,2024-12-12 21:47:40,82.63,银行卡,CNY,6382,装备,游戏
27945,10202,2025-03-26 06:40:46,2332.53,Apple Pay,CNY,1417,主播贡献,直播
27946,11860,2025-04-11 22:58:49,3167.96,支付宝,CNY,1152,弹幕特效,直播
27947,12675,2024-11-20 11:22:30,3637.94,Apple Pay,CNY,5299,弹幕特效,直播
27948,12414,2025-04-02 06:43:17,4333.59,Apple Pay,CNY,4947,食品,电商
27949,10139,2025-03-20 08:23:10,1175.19,银行卡,CNY,3687,年度会员,会员
27950,12501,2024-10-16 00:28:11,8522.2,微信支付,CNY,7615,数码产品,电商
27951,11983,2023-11-27 13:53:33,9811.74,微信支付,CNY,6233,化妆品,电商
27952,11674,2024-04-29 09:44:59,9920.78,支付宝,CNY,9976,服装,电商
27953,11422,2024-04-02 07:17:30,511.77,云闪付,CNY,6934,弹幕特效,直播
27954,12953,2024-03-17 07:11:06,680.49,支付宝,CNY,3420,季度会员,会员
27955,10489,2024-12-04 08:29:05,324.69,Apple Pay,CNY,7451,皮肤,游戏
27956,11303,2024-05-17 18:27:56,1211.97,云闪付,CNY,8407,月度会员,会员
27957,11358,2025-02-10 06:18:06,6468.66,支付宝,CNY,8473,日用品,电商
27958,12708,2025-03-12 11:07:28,6302.86,微信支付,CNY,7093,日用品,电商
27959,12328,2024-08-17 08:07:42,56802.38,银行卡,USD,4971,服装,电商
27960,10101,2024-10-15 15:37:12,7827.36,云闪付,CNY,1944,食品,电商
27961,10758,2024-10-26 21:31:25,676.45,Apple Pay,CNY,1791,数码产品,电商
27962,11611,2024-07-19 07:45:38,63526.97,支付宝,USD,1489,数码产品,电商
27963,10564,2024-09-17 01:44:34,1925.44,支付宝,CNY,8565,礼物,直播
27964,10701,2023-09-18 20:31:22,13.5,支付宝,CNY,7203,季度会员,会员
27965,10569,2025-03-21 10:01:48,3524.8,微信支付,CNY,8057,日用品,电商
27966,10245,2025-04-20 13:16:03,450.94,支付宝,CNY,1287,座驾,直播
27967,10404,2024-12-24 05:18:23,303.0,银行卡,CNY,7627,游戏点券,游戏
27968,10534,2024-09-03 17:32:05,6391.37,银行卡,USD,4375,角色,游戏
27969,12846,2025-03-18 08:09:49,4574.46,Apple Pay,CNY,4871,日用品,电商
27970,11702,2023-10-14 22:21:16,529.27,微信支付,USD,1113,装备,游戏
27971,11847,2023-08-11 22:11:53,5904.96,支付宝,CNY,3689,化妆品,电商
27972,12076,2025-03-21 00:13:18,4299.42,云闪付,CNY,1814,弹幕特效,直播
27973,11395,2023-07-17 00:41:53,2813.69,云闪付,USD,8497,特权卡,游戏
27974,10987,2025-03-18 17:04:09,264.49,云闪付,CNY,5035,装备,游戏
27975,10122,2025-04-13 22:08:02,1304.37,支付宝,CNY,5473,月度会员,会员
27976,11568,2025-02-16 03:41:27,533.71,微信支付,CNY,1600,皮肤,游戏
27977,12042,2025-03-15 17:27:40,869.4,云闪付,HKD,1697,游戏点券,游戏
27978,10499,2024-08-03 14:06:13,5894.17,Apple Pay,CNY,6844,食品,电商
27979,10422,2024-09-14 20:29:08,980.41,银行卡,CNY,4473,特权卡,游戏
27980,11738,2025-03-15 01:55:40,8536.02,微信支付,CNY,8928,日用品,电商
27981,12323,2025-01-28 05:45:49,783.73,微信支付,CNY,1393,装备,游戏
27982,12138,2024-08-15 21:20:40,1795.65,Apple Pay,CNY,4495,月度会员,会员
27983,12496,2024-04-09 00:24:27,2571.0,云闪付,HKD,1143,贵族身份,直播
27984,12651,2025-03-28 23:15:18,8568.56,支付宝,CNY,4680,化妆品,电商
27985,11663,2025-01-29 16:25:16,1410.55,银行卡,CNY,8349,礼物,直播
27986,12032,2025-04-04 04:16:15,503.73,微信支付,CNY,6631,装备,游戏
27987,10814,2025-04-02 17:30:01,923.45,支付宝,CNY,3188,装备,游戏
27988,10735,2024-04-03 06:20:46,1633.76,微信支付,CNY,6904,超级会员,会员
27989,11799,2025-02-11 21:16:54,1698.28,微信支付,CNY,4035,主播贡献,直播
27990,12237,2024-10-20 01:17:39,4038.61,支付宝,CNY,5005,食品,电商
27991,12018,2025-03-05 01:32:27,592.73,银行卡,CNY,1995,装备,游戏
27992,10567,2025-04-18 15:43:44,2339.17,支付宝,CNY,3102,座驾,直播
27993,11889,2025-04-10 06:55:58,680.58,微信支付,CNY,2242,超级会员,会员
27994,11394,2025-04-16 20:57:44,8050.22,Apple Pay,CNY,6005,数码产品,电商
27995,12293,2023-11-03 16:23:30,650.71,银行卡,CNY,6962,年度会员,会员
27996,12782,2025-04-12 12:06:51,6478.31,Apple Pay,CNY,7809,服装,电商
27997,12578,2024-03-27 09:07:04,1161.52,支付宝,CNY,9321,座驾,直播
27998,11592,2024-07-20 10:42:26,682.29,支付宝,CNY,5721,皮肤,游戏
27999,10344,2025-03-13 20:56:16,299.4,银行卡,CNY,7029,游戏点券,游戏
28000,10107,2025-03-27 20:38:52,652.38,Apple Pay,CNY,9930,特权卡,游戏
28001,10747,2024-10-31 05:16:46,3783.32,云闪付,CNY,7095,主播贡献,直播
28002,12343,2024-03-21 16:35:39,1816.85,微信支付,USD,1838,游戏点券,游戏
28003,11169,2024-10-04 11:28:52,57.76,银行卡,HKD,8112,游戏点券,游戏
28004,10409,2023-11-10 11:47:31,577.19,Apple Pay,CNY,3957,特权卡,游戏
28005,10890,2023-10-18 16:08:59,5987.37,微信支付,CNY,8168,日用品,电商
28006,11953,2024-10-07 02:27:31,816.54,微信支付,CNY,8885,礼物,直播
28007,10471,2024-11-20 05:02:08,827.69,云闪付,CNY,3342,角色,游戏
28008,12816,2024-08-29 12:27:56,376.82,银行卡,CNY,3915,特权卡,游戏
28009,10389,2025-02-16 07:56:31,594.61,云闪付,CNY,3955,角色,游戏
28010,12303,2025-03-23 12:20:10,5192.42,银行卡,USD,4838,服装,电商
28011,12221,2025-03-28 06:21:30,846.28,Apple Pay,HKD,6233,弹幕特效,直播
28012,10148,2023-07-08 19:08:26,3043.37,银行卡,HKD,7132,化妆品,电商
28013,12589,2024-12-11 20:38:53,877.02,支付宝,CNY,8276,角色,游戏
28014,12185,2024-09-02 15:41:10,1936.2,银行卡,CNY,8746,月度会员,会员
28015,12955,2024-11-07 00:16:26,1527.65,微信支付,CNY,8213,季度会员,会员
28016,12245,2025-03-20 05:07:49,2062.94,银行卡,USD,1307,超级会员,会员
28017,11512,2024-03-13 16:26:36,336.83,云闪付,CNY,1320,装备,游戏
28018,12122,2024-09-09 11:58:11,266.52,支付宝,CNY,1564,角色,游戏
28019,12055,2024-01-21 18:00:45,1577.9,Apple Pay,CNY,7047,座驾,直播
28020,11945,2024-04-23 16:13:02,33276.02,支付宝,USD,4683,座驾,直播
28021,11554,2024-02-01 19:21:24,600.21,支付宝,CNY,6917,弹幕特效,直播
28022,10807,2024-12-16 10:48:33,7219.73,云闪付,CNY,5338,服装,电商
28023,12436,2025-04-10 07:01:53,677.44,支付宝,CNY,2145,贵族身份,直播
28024,10230,2024-05-18 06:51:54,480.23,支付宝,CNY,6970,超级会员,会员
28025,12467,2024-08-10 16:10:27,868.3,微信支付,CNY,9898,装备,游戏
28026,11031,2025-03-13 16:54:58,9440.99,云闪付,CNY,9196,化妆品,电商
28027,10172,2025-01-11 08:19:19,148.72,微信支付,CNY,2004,月度会员,会员
28028,11388,2024-11-25 07:56:19,4174.52,银行卡,CNY,5622,贵族身份,直播
28029,11022,2025-04-13 23:49:00,39.09,支付宝,CNY,7361,年度会员,会员
28030,11898,2025-03-24 01:53:35,1833.12,云闪付,CNY,6927,超级会员,会员
28031,11192,2025-01-29 02:20:18,9803.13,Apple Pay,CNY,2677,食品,电商
28032,11199,2024-10-17 23:24:00,959.3,银行卡,CNY,2392,年度会员,会员
28033,10294,2024-02-26 20:45:19,18.57,微信支付,CNY,3777,月度会员,会员
28034,10021,2024-10-28 15:39:50,858.98,云闪付,CNY,9995,角色,游戏
28035,11405,2023-08-22 04:01:35,658.72,云闪付,CNY,2794,季度会员,会员
28036,11086,2025-02-22 22:33:09,1230.5,云闪付,CNY,1860,季度会员,会员
28037,11551,2024-12-06 18:13:41,2539.57,云闪付,CNY,6557,主播贡献,直播
28038,12468,2024-05-16 02:45:48,6544.08,微信支付,USD,2735,装备,游戏
28039,11491,2024-11-30 23:02:16,4082.53,Apple Pay,CNY,1350,弹幕特效,直播
28040,10973,2024-11-11 17:46:21,2423.82,支付宝,CNY,8747,主播贡献,直播
28041,11236,2024-03-21 19:28:04,633.36,支付宝,CNY,3271,月度会员,会员
28042,10128,2025-03-30 20:18:47,491.52,支付宝,CNY,4221,游戏点券,游戏
28043,10937,2025-04-21 19:28:11,1497.97,银行卡,CNY,1735,超级会员,会员
28044,12722,2025-01-16 15:08:55,1424.53,支付宝,CNY,1706,超级会员,会员
28045,10286,2025-03-12 17:02:50,5395.9,微信支付,CNY,5608,食品,电商
28046,11287,2025-02-21 16:23:06,1270.03,银行卡,CNY,5669,食品,电商
28047,12157,2024-06-16 05:15:48,800.02,微信支付,CNY,9659,皮肤,游戏
28048,12153,2025-02-09 12:30:09,9322.05,Apple Pay,CNY,5119,化妆品,电商
28049,12127,2025-04-06 23:50:26,2554.75,支付宝,CNY,2972,数码产品,电商
28050,12981,2025-03-08 01:39:00,650.69,银行卡,CNY,8231,特权卡,游戏
28051,10832,2025-01-11 04:42:24,3169.87,云闪付,USD,9661,数码产品,电商
28052,10019,2023-11-05 17:26:19,997.47,微信支付,CNY,8551,季度会员,会员
28053,10311,2025-01-04 01:47:31,1817.8,云闪付,CNY,6874,食品,电商
28054,11658,2025-03-27 09:00:01,8783.57,微信支付,CNY,5128,化妆品,电商
28055,11514,2025-04-02 00:09:52,4576.22,云闪付,CNY,5352,化妆品,电商
28056,12323,2024-06-07 04:39:42,594.99,支付宝,CNY,3759,弹幕特效,直播
28057,10417,2024-10-24 06:29:43,33.04,Apple Pay,CNY,1791,游戏点券,游戏
28058,12889,2024-01-22 13:31:21,3587.95,云闪付,CNY,2972,座驾,直播
28059,12137,2025-02-21 17:38:00,1843.13,微信支付,CNY,5522,年度会员,会员
28060,10138,2023-05-22 19:28:41,2934.64,支付宝,CNY,1596,主播贡献,直播
28061,10512,2023-09-05 19:00:51,25764.34,Apple Pay,USD,3617,主播贡献,直播
28062,11449,2024-12-11 14:42:55,182.13,云闪付,CNY,5670,角色,游戏
28063,12395,2025-01-03 21:29:13,643.72,银行卡,CNY,1478,月度会员,会员
28064,10491,2024-01-23 03:18:47,236.18,微信支付,CNY,4786,特权卡,游戏
28065,10985,2024-10-13 08:04:19,144.4,银行卡,CNY,4735,超级会员,会员
28066,10813,2023-11-19 22:56:18,1421.6,Apple Pay,CNY,4587,超级会员,会员
28067,12833,2024-03-21 08:45:01,1578.48,微信支付,CNY,4663,礼物,直播
28068,12507,2025-02-07 12:42:37,545.0,Apple Pay,CNY,5949,月度会员,会员
28069,12437,2024-04-05 14:05:25,3259.78,云闪付,CNY,8222,主播贡献,直播
28070,12426,2025-04-14 12:36:14,8668.18,支付宝,CNY,4841,食品,电商
28071,11232,2024-04-13 07:15:26,5313.19,Apple Pay,CNY,1745,数码产品,电商
28072,11407,2025-04-16 13:59:31,3492.5,Apple Pay,USD,5670,特权卡,游戏
28073,12206,2025-02-11 22:41:34,5208.98,云闪付,USD,9989,座驾,直播
28074,11730,2024-10-25 12:41:22,2115.57,银行卡,CNY,2407,日用品,电商
28075,11423,2023-12-07 06:51:32,1312.14,微信支付,CNY,8120,月度会员,会员
28076,12942,2024-11-25 18:01:36,338.81,微信支付,CNY,3999,角色,游戏
28077,11767,2025-02-17 12:50:36,8364.39,支付宝,HKD,2650,日用品,电商
28078,11428,2024-07-06 07:52:29,1411.02,微信支付,CNY,1085,年度会员,会员
28079,10821,2025-03-04 00:52:49,7954.51,微信支付,CNY,1250,化妆品,电商
28080,12426,2025-04-11 23:48:35,540.51,微信支付,CNY,8934,皮肤,游戏
28081,10451,2025-04-13 23:56:12,349.13,支付宝,CNY,7937,特权卡,游戏
28082,11286,2025-02-11 23:36:08,1749.55,银行卡,CNY,1802,VIP会员,会员
28083,11365,2025-03-26 23:58:02,1675.32,支付宝,CNY,2166,贵族身份,直播
28084,10378,2025-04-14 03:01:24,6394.42,云闪付,CNY,2555,日用品,电商
28085,10813,2024-07-22 16:16:27,763.85,微信支付,CNY,9424,装备,游戏
28086,11488,2025-03-13 21:19:46,3810.6,云闪付,CNY,2229,服装,电商
28087,11175,2024-08-31 11:03:20,7680.61,微信支付,CNY,9237,日用品,电商
28088,11524,2024-08-26 03:07:00,715.67,支付宝,CNY,9165,游戏点券,游戏
28089,11918,2024-08-17 03:03:25,560.51,Apple Pay,CNY,5342,皮肤,游戏
28090,10728,2024-07-07 03:23:33,9323.96,支付宝,CNY,6645,食品,电商
28091,12550,2025-01-09 18:27:29,3899.42,Apple Pay,CNY,3308,服装,电商
28092,11823,2024-08-13 05:13:33,393.92,Apple Pay,CNY,1731,弹幕特效,直播
28093,10519,2025-04-03 02:29:59,9808.55,银行卡,CNY,7538,食品,电商
28094,12918,2023-11-24 12:22:34,4238.68,支付宝,CNY,9173,食品,电商
28095,12197,2025-02-08 22:47:40,951.0,微信支付,CNY,7453,特权卡,游戏
28096,12698,2023-10-14 17:50:14,637.28,微信支付,CNY,7091,装备,游戏
28097,10729,2025-01-24 13:54:41,328.34,支付宝,CNY,9125,季度会员,会员
28098,11809,2025-02-25 06:38:52,796.25,支付宝,CNY,3077,装备,游戏
28099,10379,2024-10-28 23:24:40,1361.32,云闪付,CNY,1267,化妆品,电商
28100,12902,2023-10-04 01:30:32,756.83,Apple Pay,CNY,1906,皮肤,游戏
28101,10252,2025-03-16 18:15:54,1089.44,支付宝,CNY,9354,年度会员,会员
28102,12143,2024-12-16 17:15:22,5876.09,银行卡,CNY,4517,化妆品,电商
28103,12443,2025-03-20 13:06:10,1765.8,微信支付,CNY,1401,月度会员,会员
28104,10449,2024-07-28 21:59:11,1992.21,微信支付,CNY,5701,化妆品,电商
28105,10162,2024-08-25 18:09:39,715.64,微信支付,CNY,1261,角色,游戏
28106,10820,2024-06-10 15:30:41,318.61,银行卡,CNY,4268,超级会员,会员
28107,12798,2024-08-10 22:07:11,458.21,Apple Pay,CNY,5669,年度会员,会员
28108,10167,2025-03-28 13:07:26,4759.69,微信支付,CNY,3659,礼物,直播
28109,11401,2024-06-25 09:32:55,1970.01,支付宝,CNY,5628,月度会员,会员
28110,12395,2025-01-28 09:20:29,1683.85,银行卡,CNY,5843,超级会员,会员
28111,12450,2025-04-21 15:25:11,1956.63,微信支付,CNY,1816,VIP会员,会员
28112,11924,2025-01-16 19:18:11,9979.7,微信支付,CNY,9922,化妆品,电商
28113,11600,2024-05-12 07:41:31,8195.72,支付宝,CNY,8843,服装,电商
28114,10171,2025-02-15 23:03:17,1508.45,微信支付,CNY,9048,VIP会员,会员
28115,12411,2025-01-07 21:47:22,4654.66,Apple Pay,USD,3574,皮肤,游戏
28116,12120,2024-03-19 19:41:02,1238.9,云闪付,USD,7555,超级会员,会员
28117,11176,2024-11-24 05:15:02,119.05,Apple Pay,CNY,4875,特权卡,游戏
28118,11731,2025-04-16 14:25:25,3147.83,云闪付,CNY,6678,主播贡献,直播
28119,10808,2024-10-04 18:03:11,30949.49,云闪付,USD,1768,座驾,直播
28120,12967,2023-07-25 11:00:27,5753.55,Apple Pay,CNY,5724,化妆品,电商
28121,12539,2024-12-09 00:21:40,569.7,云闪付,CNY,5653,装备,游戏
28122,10026,2024-12-02 12:49:09,383.68,支付宝,CNY,8676,年度会员,会员
28123,11861,2025-02-23 23:05:14,3095.83,银行卡,HKD,4819,日用品,电商
28124,10528,2024-07-01 13:45:22,4038.24,微信支付,CNY,5491,数码产品,电商
28125,10478,2025-04-02 13:12:03,4438.78,云闪付,CNY,1573,弹幕特效,直播
28126,12958,2024-12-15 06:36:24,4638.32,云闪付,CNY,2036,礼物,直播
28127,12897,2025-01-22 05:38:55,6579.81,云闪付,CNY,7153,数码产品,电商
28128,11204,2024-02-15 03:17:47,7509.52,支付宝,CNY,9823,化妆品,电商
28129,10644,2024-09-18 11:58:26,1792.19,支付宝,CNY,3779,月度会员,会员
28130,11101,2025-03-21 16:48:55,2689.92,微信支付,USD,6338,超级会员,会员
28131,11563,2025-04-09 23:45:03,383.16,银行卡,CNY,4861,特权卡,游戏
28132,11871,2024-12-06 15:43:37,460.31,支付宝,CNY,8134,角色,游戏
28133,10853,2024-10-04 19:18:14,210.56,微信支付,CNY,4435,季度会员,会员
28134,11396,2025-02-26 01:47:25,356.15,Apple Pay,CNY,4883,游戏点券,游戏
28135,10027,2024-08-19 17:09:43,709.39,云闪付,HKD,8636,超级会员,会员
28136,10651,2025-03-13 10:22:44,976.8,支付宝,CNY,2479,皮肤,游戏
28137,12901,2024-04-30 10:58:59,8671.17,Apple Pay,CNY,7493,日用品,电商
28138,11655,2023-09-21 17:03:08,2708.26,云闪付,CNY,4714,主播贡献,直播
28139,10881,2025-03-13 02:04:58,1592.85,银行卡,CNY,3848,座驾,直播
28140,12768,2024-12-27 13:40:03,1917.89,微信支付,CNY,6573,弹幕特效,直播
28141,11050,2025-03-19 17:33:11,4821.85,云闪付,CNY,9111,服装,电商
28142,11272,2025-04-19 19:59:12,1411.87,Apple Pay,CNY,4032,VIP会员,会员
28143,10087,2025-02-28 20:42:45,897.51,支付宝,CNY,4708,超级会员,会员
28144,12427,2025-01-03 00:45:17,3024.04,支付宝,CNY,4962,礼物,直播
28145,11782,2024-10-23 16:09:22,1102.08,Apple Pay,CNY,1381,贵族身份,直播
28146,12461,2024-11-01 13:34:35,376.12,支付宝,HKD,3249,装备,游戏
28147,11889,2025-04-04 03:33:25,119.93,支付宝,CNY,2441,游戏点券,游戏
28148,11571,2025-02-05 00:10:45,230.64,支付宝,CNY,8284,皮肤,游戏
28149,11166,2025-01-03 01:26:10,905.16,银行卡,CNY,8924,装备,游戏
28150,10477,2024-12-01 07:42:39,6082.08,微信支付,CNY,5376,日用品,电商
28151,12845,2025-04-10 03:18:07,1916.19,支付宝,CNY,1225,贵族身份,直播
28152,12029,2024-01-26 17:49:05,1190.29,云闪付,CNY,9561,超级会员,会员
28153,12262,2025-02-04 03:15:01,276.5,支付宝,CNY,5463,超级会员,会员
28154,12954,2025-01-08 05:39:44,965.79,银行卡,CNY,5370,装备,游戏
28155,10738,2025-04-18 04:48:40,1498.75,Apple Pay,HKD,7639,食品,电商
28156,10325,2025-01-18 23:11:27,1514.92,微信支付,CNY,4611,化妆品,电商
28157,10447,2025-04-10 08:07:20,776.04,支付宝,CNY,7027,年度会员,会员
28158,12564,2024-02-19 11:22:44,36.77,云闪付,CNY,5723,特权卡,游戏
28159,11888,2024-06-12 06:20:48,2524.26,微信支付,CNY,3504,主播贡献,直播
28160,10371,2025-04-07 06:08:29,42.69,支付宝,CNY,5937,角色,游戏
28161,11251,2024-10-03 10:06:31,730.05,Apple Pay,CNY,4209,月度会员,会员
28162,11919,2024-04-11 16:35:47,377.18,Apple Pay,CNY,8147,食品,电商
28163,11062,2024-07-25 07:44:50,4011.98,Apple Pay,CNY,9984,食品,电商
28164,10002,2024-01-22 15:48:05,405.99,微信支付,CNY,6368,游戏点券,游戏
28165,11208,2025-04-02 06:52:00,19.97,微信支付,HKD,7663,装备,游戏
28166,10054,2024-10-18 21:51:18,13827.53,Apple Pay,USD,7902,年度会员,会员
28167,10437,2025-03-23 22:03:55,2829.32,云闪付,HKD,5697,数码产品,电商
28168,12003,2024-10-25 03:11:00,2234.96,微信支付,CNY,9550,服装,电商
28169,10441,2024-12-15 20:47:35,262.84,银行卡,CNY,2695,月度会员,会员
28170,12552,2024-10-17 17:11:41,630.57,云闪付,CNY,5108,主播贡献,直播
28171,11028,2024-12-27 15:28:41,310.27,银行卡,CNY,2063,角色,游戏
28172,11772,2024-07-11 13:10:13,4155.47,微信支付,HKD,1259,贵族身份,直播
28173,12288,2025-03-10 21:03:01,589.12,Apple Pay,CNY,8990,VIP会员,会员
28174,10689,2025-01-23 04:58:23,961.6,云闪付,HKD,3996,超级会员,会员
28175,11571,2025-02-03 19:19:32,214.65,Apple Pay,CNY,5077,装备,游戏
28176,12986,2024-01-22 13:57:09,177.96,微信支付,CNY,7232,季度会员,会员
28177,12876,2025-04-18 22:46:51,4282.43,Apple Pay,CNY,3176,礼物,直播
28178,12970,2024-10-30 12:16:06,24429.67,微信支付,USD,7134,贵族身份,直播
28179,11475,2024-03-25 04:28:54,1968.41,银行卡,CNY,7620,座驾,直播
28180,10125,2024-12-20 14:40:57,900.1,银行卡,CNY,9679,角色,游戏
28181,12343,2024-05-06 18:26:43,3678.32,云闪付,CNY,1137,座驾,直播
28182,10835,2024-09-13 15:56:16,4052.03,微信支付,CNY,6485,服装,电商
28183,12891,2024-06-30 02:12:48,999.64,微信支付,CNY,7152,食品,电商
28184,10798,2025-03-20 11:04:30,4595.24,微信支付,CNY,6743,化妆品,电商
28185,10345,2025-04-17 16:16:08,1554.76,银行卡,CNY,5122,年度会员,会员
28186,11917,2024-10-11 08:09:00,1762.32,微信支付,CNY,9282,主播贡献,直播
28187,12706,2024-07-18 05:03:01,1047.05,微信支付,CNY,9602,超级会员,会员
28188,12552,2024-06-09 11:44:04,553.61,银行卡,CNY,5124,年度会员,会员
28189,10617,2025-01-10 17:01:03,823.23,Apple Pay,CNY,7277,装备,游戏
28190,11970,2024-08-12 09:34:21,1782.57,支付宝,CNY,7675,季度会员,会员
28191,12334,2025-01-28 19:48:51,672.14,云闪付,CNY,9851,日用品,电商
28192,12314,2024-07-25 06:06:30,3934.32,云闪付,CNY,2044,弹幕特效,直播
28193,11747,2024-12-12 04:12:31,803.52,云闪付,CNY,5874,主播贡献,直播
28194,12067,2024-04-04 22:49:16,552.55,Apple Pay,CNY,7697,皮肤,游戏
28195,10758,2024-09-11 10:55:31,9537.78,Apple Pay,CNY,6236,食品,电商
28196,11381,2025-02-11 03:32:21,4049.06,支付宝,USD,3645,游戏点券,游戏
28197,11344,2023-08-10 13:40:02,3257.03,银行卡,CNY,3628,食品,电商
28198,12512,2025-02-27 12:20:22,240.28,云闪付,CNY,2539,VIP会员,会员
28199,11205,2025-02-15 17:59:13,4349.07,Apple Pay,CNY,7338,礼物,直播
28200,11770,2025-01-25 20:34:44,3923.09,Apple Pay,CNY,8598,弹幕特效,直播
28201,10349,2023-09-03 18:50:28,40219.42,云闪付,USD,1157,化妆品,电商
28202,10140,2025-03-13 18:06:34,6258.27,银行卡,CNY,4932,化妆品,电商
28203,12863,2025-03-06 22:31:45,2827.39,微信支付,CNY,9375,化妆品,电商
28204,12845,2024-07-28 14:37:11,470.47,支付宝,CNY,1793,装备,游戏
28205,12876,2025-04-18 03:16:49,1315.54,微信支付,CNY,2157,月度会员,会员
28206,10259,2024-07-04 11:36:01,1148.55,云闪付,CNY,6316,贵族身份,直播
28207,10225,2024-06-10 12:50:36,9073.17,支付宝,CNY,3178,食品,电商
28208,12118,2024-04-26 12:28:46,2175.98,微信支付,CNY,2452,座驾,直播
28209,11931,2025-04-01 05:51:52,1217.37,云闪付,CNY,3933,年度会员,会员
28210,11156,2024-09-01 21:17:16,6576.9,Apple Pay,CNY,4156,化妆品,电商
28211,11468,2025-04-18 21:09:55,1730.13,支付宝,CNY,9731,主播贡献,直播
28212,12295,2025-02-18 02:47:58,462.02,银行卡,CNY,8884,装备,游戏
28213,10015,2024-04-30 02:56:24,449.93,银行卡,USD,6320,皮肤,游戏
28214,12746,2024-12-13 08:41:19,1928.78,云闪付,CNY,3195,弹幕特效,直播
28215,10158,2024-06-11 16:11:27,1116.04,Apple Pay,CNY,5728,日用品,电商
28216,11879,2025-02-21 21:41:59,1183.25,微信支付,CNY,4227,弹幕特效,直播
28217,11571,2025-02-10 20:54:27,3025.41,云闪付,CNY,6269,数码产品,电商
28218,12886,2024-06-06 07:43:33,714.33,微信支付,CNY,7564,贵族身份,直播
28219,10268,2024-12-01 23:24:45,105.33,Apple Pay,CNY,6110,年度会员,会员
