progress_id,user_id,level,experience,game_coins,diamonds,update_time,total_play_time
1331,11330,35,21908,228258,291,2025-04-22 20:56:17,20844
1332,11331,38,33380,549817,1424,2025-04-23 05:03:17,56615
1333,11332,43,6471,485103,2265,2025-04-23 12:10:17,54341
1334,11333,45,5726,467977,642,2025-04-22 16:12:17,48234
1335,11334,32,21022,228257,1321,2025-04-23 07:52:17,20095
1336,11335,18,4284,77249,21,2025-04-23 06:41:17,6097
1337,11336,44,26780,469727,484,2025-04-22 15:57:17,48450
1338,11337,48,36290,679435,770,2025-04-23 10:41:17,66356
1339,11338,36,17396,273451,264,2025-04-23 02:52:17,22529
1340,11339,30,5952,194787,1668,2025-04-23 09:35:17,14111
1341,11340,39,19935,416629,2038,2025-04-23 06:30:17,32328
1342,11341,33,17688,246338,279,2025-04-23 03:44:17,26536
1343,11342,39,26511,267392,384,2025-04-22 21:19:17,28456
1344,11343,6,567,15135,0,2025-04-23 04:51:17,798
1345,11344,39,39891,778005,955,2025-04-22 23:36:17,73370
1346,11345,32,20537,452456,1421,2025-04-23 01:50:17,36760
1347,11346,22,7307,104055,389,2025-04-22 15:58:17,9700
1348,11347,37,4748,632433,749,2025-04-23 06:43:17,66734
1349,11348,50,34061,905352,2075,2025-04-22 17:43:17,85489
1350,11349,37,11796,465131,559,2025-04-22 20:10:17,48674
1351,11350,15,1301,48361,57,2025-04-22 19:51:17,3552
1352,11351,42,26227,498934,2259,2025-04-23 07:11:17,40196
1353,11352,24,861,115637,109,2025-04-23 03:01:17,11031
1354,11353,40,8614,368470,4626,2025-04-22 22:43:17,40917
1355,11354,30,16079,316993,628,2025-04-23 10:19:17,25637
1356,11355,30,6064,193521,148,2025-04-22 21:54:17,15404
1357,11356,39,10359,561474,572,2025-04-23 04:56:17,45632
1358,11357,17,3248,45824,303,2025-04-23 09:43:17,3049
1359,11358,40,17076,337631,693,2025-04-23 02:52:17,35273
1360,11359,33,21999,316390,307,2025-04-23 06:50:17,27015
1361,11360,30,2652,218760,181,2025-04-22 19:44:17,18448
1362,11361,29,4880,194471,249,2025-04-22 16:52:17,16933
1363,11362,43,49888,722368,1074,2025-04-23 05:29:17,80146
1364,11363,17,4690,47847,21,2025-04-22 16:30:17,3152
1365,11364,43,47315,512465,447,2025-04-22 18:42:17,42573
1366,11365,48,14450,997797,4997,2025-04-22 23:39:17,81125
1367,11366,49,63317,877927,3237,2025-04-22 14:14:17,79956
1368,11367,29,11740,266758,279,2025-04-23 09:07:17,22751
1369,11368,44,25002,502127,1132,2025-04-23 10:40:17,48323
1370,11369,45,6665,608865,7407,2025-04-22 23:09:17,65859
1371,11370,45,16706,703348,776,2025-04-22 14:28:17,73449
1372,11371,33,4064,274278,274,2025-04-23 08:11:17,22520
1373,11372,32,16249,361875,2192,2025-04-23 11:10:17,30896
1374,11373,25,6952,92705,119,2025-04-22 14:20:17,7442
1375,11374,42,22327,534043,640,2025-04-22 23:51:17,50804
1376,11375,44,52573,520119,584,2025-04-22 16:06:17,54161
1377,11376,32,10789,340697,318,2025-04-22 14:40:17,30116
1378,11377,39,35548,322107,328,2025-04-22 23:58:17,33529
1379,11378,42,49893,458992,1517,2025-04-23 11:34:17,39094
1380,11379,17,3258,55699,145,2025-04-23 04:30:17,4744
1381,11380,23,2897,160964,172,2025-04-22 16:32:17,16266
1382,11381,27,4552,127094,78,2025-04-22 23:24:17,9580
1383,11382,40,29829,418543,435,2025-04-23 00:27:17,36254
1384,11383,43,6156,396582,603,2025-04-23 04:37:17,42674
1385,11384,33,3576,204339,247,2025-04-23 09:27:17,18726
1386,11385,45,10552,665100,574,2025-04-23 08:09:17,52024
1387,11386,39,7524,495423,549,2025-04-23 10:06:17,45317
1388,11387,35,21062,254681,900,2025-04-23 00:42:17,19398
1389,11388,45,37231,1570528,17606,2025-04-22 18:13:17,151003
1390,11389,35,18245,293759,303,2025-04-23 09:22:17,32017
1391,11390,45,64604,1454397,10791,2025-04-22 15:39:17,130398
1392,11391,28,13348,135286,263,2025-04-22 15:39:17,9763
1393,11392,37,22186,412392,985,2025-04-23 00:50:17,39012
1394,11393,40,26359,553103,727,2025-04-23 02:04:17,58479
1395,11394,5,179,8999,0,2025-04-23 12:20:17,432
1396,11395,33,17267,269253,236,2025-04-22 14:46:17,21673
1397,11396,23,2193,78911,72,2025-04-23 06:44:17,5759
1398,11397,38,15719,525843,1231,2025-04-22 18:14:17,54092
1399,11398,41,29976,544249,625,2025-04-23 01:43:17,57412
1400,11399,36,19804,651632,596,2025-04-23 01:39:17,52969
1401,11400,28,8488,130458,247,2025-04-22 19:46:17,9439
1402,11401,36,20692,491991,5402,2025-04-23 09:39:17,53117
1403,11402,1,240,1526,0,2025-04-23 11:11:17,48
1404,11403,22,4817,194597,182,2025-04-22 17:21:17,15022
1405,11404,46,15769,834192,1644,2025-04-22 20:21:17,73313
1406,11405,46,74532,1047287,1244,2025-04-22 14:28:17,96134
1407,11406,43,5756,618403,1707,2025-04-22 20:45:17,49753
1408,11407,8,2090,22296,18,2025-04-22 17:31:17,1553
1409,11408,32,1046,224059,281,2025-04-23 01:24:17,18279
1410,11409,21,1867,96053,98,2025-04-23 10:16:17,8095
1411,11410,40,18733,491849,1062,2025-04-23 14:01:17,51134
1412,11411,6,513,16499,0,2025-04-23 06:13:17,891
1413,11412,36,10830,222708,2377,2025-04-23 05:13:17,22060
1414,11413,5,83,14734,5,2025-04-22 17:05:17,848
1415,11414,29,6579,207547,274,2025-04-23 11:56:17,19262
1416,11415,36,16777,279506,372,2025-04-23 04:02:17,28617
1417,11416,25,1620,151859,506,2025-04-23 08:58:17,10984
1418,11417,44,23192,677821,2182,2025-04-23 13:10:17,56226
1419,11418,31,3425,257401,236,2025-04-22 23:53:17,26322
1420,11419,32,18377,216738,275,2025-04-23 05:28:17,21840
1421,11420,48,66533,774501,6723,2025-04-23 05:01:17,78891
1422,11421,30,5922,354068,1010,2025-04-23 05:26:17,28217
1423,11422,45,35561,475024,1933,2025-04-23 08:17:17,50223
1424,11423,39,36771,536986,566,2025-04-23 06:11:17,43710
1425,11424,19,3139,47686,42,2025-04-23 06:12:17,3546
1426,11425,29,14546,153360,136,2025-04-23 12:35:17,14733
1427,11426,36,21580,311293,786,2025-04-22 20:58:17,31959
1428,11427,40,15583,593716,519,2025-04-22 17:41:17,50784
1429,11428,39,22387,283048,1298,2025-04-22 14:27:17,30194
1430,11429,38,1467,547090,2012,2025-04-23 12:31:17,52056
1431,11430,30,7833,292578,405,2025-04-23 08:31:17,24459
1432,11431,38,31115,454934,2588,2025-04-22 20:48:17,39404
1433,11432,8,1661,28849,45,2025-04-22 23:54:17,2399
1434,11433,33,1848,227179,239,2025-04-22 18:56:17,18582
1435,11434,36,22566,358059,463,2025-04-23 01:46:17,40072
1436,11435,33,13494,441391,1726,2025-04-22 20:15:17,46926
1437,11436,24,7812,84661,128,2025-04-22 19:30:17,7323
1438,11437,45,51191,461586,3508,2025-04-22 20:22:17,51265
1439,11438,34,5857,455210,2824,2025-04-23 10:37:17,41703
1440,11439,13,2232,41195,45,2025-04-23 09:20:17,2850
1441,11440,35,16404,291342,300,2025-04-22 23:12:17,22024
1442,11441,47,467,1022010,5548,2025-04-22 18:28:17,87132
1443,11442,46,79822,691828,902,2025-04-22 15:16:17,79136
1444,11443,28,5703,227447,564,2025-04-22 16:48:17,17350
1445,11444,40,34314,361337,533,2025-04-23 08:27:17,36599
1446,11445,28,9633,151889,604,2025-04-23 10:49:17,14273
1447,11446,44,35808,860926,3419,2025-04-22 17:47:17,85916
1448,11447,17,2850,51743,61,2025-04-23 04:12:17,3524
1449,11448,37,18874,604615,698,2025-04-22 16:33:17,57966
1450,11449,34,20729,231107,221,2025-04-23 11:31:17,18935
1451,11450,42,3519,376504,369,2025-04-22 15:14:17,38574
1452,11451,27,7076,111809,501,2025-04-23 09:48:17,9076
1453,11452,38,8341,510534,650,2025-04-22 21:48:17,53038
1454,11453,35,564,380419,830,2025-04-23 06:37:17,33809
1455,11454,25,6036,179273,130,2025-04-23 12:50:17,12909
1456,11455,21,17,80298,162,2025-04-22 21:02:17,6291
1457,11456,38,21861,517394,461,2025-04-23 04:11:17,42754
1458,11457,41,16265,524520,514,2025-04-22 21:34:17,45727
1459,11458,24,2676,138291,115,2025-04-23 08:17:17,10007
1460,11459,40,991,382385,383,2025-04-23 11:38:17,36872
1461,11460,39,40801,406527,2377,2025-04-23 05:22:17,44113
1462,11461,34,24523,443729,384,2025-04-22 22:37:17,38412
1463,11462,41,6656,774607,885,2025-04-22 22:07:17,70484
1464,11463,18,1596,93706,65,2025-04-22 17:49:17,6584
1465,11464,36,3424,212069,1359,2025-04-22 19:37:17,21531
1466,11465,17,1902,99026,93,2025-04-23 03:30:17,8268
1467,11466,35,5257,558242,4377,2025-04-23 11:37:17,55033
1468,11467,34,11354,462163,641,2025-04-22 14:43:17,51143
1469,11468,36,21558,434539,397,2025-04-23 09:13:17,39946
1470,11469,43,23880,652080,2376,2025-04-23 12:39:17,61516
1471,11470,42,9099,515436,549,2025-04-22 17:07:17,45468
1472,11471,3,268,7064,7,2025-04-23 03:25:17,354
1473,11472,35,19664,296490,295,2025-04-23 03:51:17,24131
1474,11473,34,16945,316415,985,2025-04-23 05:04:17,29034
1475,11474,39,30111,541261,687,2025-04-23 01:07:17,53805
1476,11475,53,147110,1433050,15947,2025-04-23 06:32:17,141538
1477,11476,33,1624,514504,1819,2025-04-23 11:11:17,44552
1478,11477,22,787,113277,241,2025-04-23 12:16:17,8885
1479,11478,35,21860,261688,255,2025-04-22 14:42:17,24314
1480,11479,30,1580,410650,365,2025-04-22 19:41:17,32992
1481,11480,13,1012,33816,97,2025-04-23 05:56:17,1745
1482,11481,29,7295,260188,229,2025-04-23 02:57:17,22116
1483,11482,29,14078,299121,496,2025-04-23 08:17:17,23085
1484,11483,31,6204,195333,501,2025-04-22 22:48:17,17003
1485,11484,33,17204,291855,321,2025-04-23 13:14:17,23834
1486,11485,40,43891,437714,1000,2025-04-22 17:41:17,44124
1487,11486,40,18686,730000,751,2025-04-23 07:56:17,65737
1488,11487,18,4484,75336,222,2025-04-23 08:55:17,6122
1489,11488,19,2105,51493,13,2025-04-23 00:19:17,4012
1490,11489,41,456,420388,1561,2025-04-22 19:57:17,40599
1491,11490,15,2267,67288,284,2025-04-22 18:46:17,5489
1492,11491,36,28630,388761,844,2025-04-23 09:33:17,40830
1493,11492,21,6362,176132,395,2025-04-23 06:59:17,13851
1494,11493,32,5853,211561,161,2025-04-23 08:22:17,18716
1495,11494,31,12059,312891,269,2025-04-22 15:51:17,24111
1496,11495,38,18735,494438,521,2025-04-22 22:15:17,38166
1497,11496,44,11912,937467,3793,2025-04-23 01:05:17,94776
1498,11497,36,13702,377918,419,2025-04-23 04:40:17,38964
1499,11498,27,2889,161137,331,2025-04-22 21:06:17,13653
1500,11499,25,8004,153153,462,2025-04-23 06:10:17,13155
1501,11500,45,31594,1106810,6521,2025-04-22 20:15:17,107054
1502,11501,27,6900,263579,1349,2025-04-22 14:37:17,21148
1503,11502,23,8357,197554,205,2025-04-23 06:32:17,17358
1504,11503,29,9185,124694,180,2025-04-23 06:20:17,11193
1505,11504,32,6441,324434,1163,2025-04-23 13:24:17,25808
1506,11505,27,9774,202063,764,2025-04-23 04:37:17,21627
1507,11506,41,11402,477037,2930,2025-04-22 21:44:17,38318
1508,11507,9,1299,18703,9,2025-04-23 02:45:17,1148
1509,11508,28,2791,132087,105,2025-04-23 00:09:17,11324
1510,11509,28,12010,183180,140,2025-04-22 18:37:17,16123
1511,11510,27,8292,251466,204,2025-04-22 22:43:17,21380
1512,11511,36,9625,765527,2385,2025-04-22 15:48:17,61527
1513,11512,33,13320,460473,1455,2025-04-23 09:44:17,39076
1514,11513,44,3689,647473,3157,2025-04-22 17:51:17,72801
1515,11514,13,816,32376,114,2025-04-23 03:08:17,1731
1516,11515,31,5617,202504,348,2025-04-23 10:56:17,14342
1517,11516,27,6732,238457,260,2025-04-22 21:08:17,21120
1518,11517,15,1883,59229,77,2025-04-22 16:55:17,5425
1519,11518,33,3396,244766,290,2025-04-22 20:49:17,24948
1520,11519,13,792,29365,17,2025-04-23 07:14:17,1614
1521,11520,40,2671,563998,1400,2025-04-23 07:25:17,55518
1522,11521,41,43428,581355,658,2025-04-22 19:36:17,53016
1523,11522,45,34811,555996,1764,2025-04-23 10:11:17,50173
1524,11523,27,7132,127581,213,2025-04-23 10:31:17,9080
1525,11524,28,2024,199785,221,2025-04-22 17:33:17,19303
1526,11525,46,13066,516535,3555,2025-04-23 06:23:17,57410
1527,11526,43,51544,536592,686,2025-04-23 13:20:17,49448
1528,11527,35,5048,271774,1472,2025-04-23 07:18:17,24996
1529,11528,36,5530,501754,3851,2025-04-22 16:01:17,50590
1530,11529,15,945,36639,86,2025-04-22 18:36:17,2258
1531,11530,32,7022,363752,501,2025-04-23 06:05:17,41409
1532,11531,42,39813,519478,5440,2025-04-23 10:58:17,57633
1533,11532,40,9707,572346,1211,2025-04-23 09:18:17,45118
1534,11533,34,19357,212311,267,2025-04-22 23:41:17,18837
1535,11534,36,30865,650934,825,2025-04-23 14:09:17,65775
1536,11535,23,679,89683,244,2025-04-23 07:48:17,7192
1537,11536,43,5249,684888,716,2025-04-22 21:25:17,66281
1538,11537,39,23710,551319,649,2025-04-23 04:11:17,60577
1539,11538,50,69615,793612,4900,2025-04-23 12:59:17,82160
1540,11539,19,3109,135416,442,2025-04-22 23:31:17,10632
1541,11540,26,7310,130756,776,2025-04-23 12:36:17,12820
1542,11541,38,18865,365900,576,2025-04-23 04:01:17,38179
1543,11542,31,5759,183102,192,2025-04-23 07:34:17,15549
1544,11543,20,4570,62312,76,2025-04-22 20:13:17,4672
1545,11544,24,1758,137653,106,2025-04-22 19:31:17,9905
1546,11545,44,54952,602730,688,2025-04-22 16:06:17,54344
1547,11546,37,2959,356572,282,2025-04-23 07:45:17,30171
1548,11547,38,10571,448693,1056,2025-04-23 09:13:17,46687
1549,11548,32,8912,264246,227,2025-04-23 09:33:17,23215
1550,11549,52,83241,1011076,11282,2025-04-23 06:04:17,99503
1551,11550,34,15602,314166,712,2025-04-22 18:28:17,23633
1552,11551,40,39447,552393,2427,2025-04-23 08:15:17,43720
1553,11552,39,10461,260776,372,2025-04-22 15:40:17,27386
1554,11553,46,11322,681650,728,2025-04-23 06:11:17,61692
1555,11554,26,7115,287271,259,2025-04-23 01:33:17,23037
1556,11555,39,6141,299963,349,2025-04-23 07:26:17,27098
1557,11556,8,436,22973,8,2025-04-22 21:05:17,1795
1558,11557,32,9317,266818,1778,2025-04-23 10:29:17,23260
1559,11558,20,6699,86139,147,2025-04-23 04:37:17,6985
1560,11559,40,1759,429221,372,2025-04-22 15:38:17,36936
1561,11560,33,1142,321494,1285,2025-04-23 07:46:17,31754
1562,11561,42,43483,737071,588,2025-04-23 05:51:17,58000
1563,11562,43,20478,495938,574,2025-04-22 16:29:17,43697
1564,11563,40,4490,748486,3877,2025-04-22 21:27:17,63709
1565,11564,36,3731,362829,3218,2025-04-22 14:47:17,27431
1566,11565,23,7679,122204,129,2025-04-23 03:44:17,10764
1567,11566,34,12864,525118,6951,2025-04-22 20:35:17,51445
1568,11567,30,10752,318058,355,2025-04-23 11:00:17,29022
1569,11568,21,4044,78800,73,2025-04-23 04:10:18,5149
1570,11569,11,1039,25071,13,2025-04-23 07:33:18,1319
1571,11570,42,22340,540321,482,2025-04-23 04:27:18,42989
1572,11571,27,1152,95202,182,2025-04-23 08:10:18,8076
1573,11572,16,142,38581,113,2025-04-23 06:21:18,2499
1574,11573,30,12456,337406,405,2025-04-23 02:54:18,29306
1575,11574,30,12867,199192,1075,2025-04-23 03:32:18,19583
1576,11575,28,8221,301058,362,2025-04-23 02:23:18,23553
1577,11576,37,21478,473304,932,2025-04-22 14:56:18,43800
1578,11577,24,4377,107908,214,2025-04-23 00:30:18,10196
1579,11578,36,21265,324864,1076,2025-04-22 22:04:18,35475
1580,11579,42,34203,692417,602,2025-04-23 11:34:18,57072
1581,11580,8,1716,21228,20,2025-04-22 17:33:18,1205
1582,11581,50,52539,867295,5865,2025-04-23 09:51:18,101277
1583,11582,43,36926,1176584,9160,2025-04-23 12:39:18,104701
1584,11583,38,24499,524987,559,2025-04-22 23:30:18,48428
1585,11584,20,4642,85745,45,2025-04-23 11:46:18,5528
1586,11585,40,33534,429277,3101,2025-04-22 23:11:18,36539
1587,11586,34,10741,416388,479,2025-04-22 18:32:18,42517
1588,11587,27,11997,232644,2108,2025-04-23 06:54:18,18855
1589,11588,39,22611,424223,2770,2025-04-23 12:47:18,42294
1590,11589,25,4569,94268,73,2025-04-22 19:37:18,6787
1591,11590,29,15623,146654,131,2025-04-22 18:58:18,13595
1592,11591,31,11341,453521,4348,2025-04-23 07:47:18,38434
1593,11592,36,22540,340443,334,2025-04-22 20:43:18,32055
1594,11593,18,3078,57296,65,2025-04-23 01:29:18,4757
1595,11594,25,1807,163896,663,2025-04-23 06:14:18,14149
1596,11595,21,2699,67031,264,2025-04-22 18:21:18,5466
1597,11596,37,23241,559799,1843,2025-04-23 05:16:18,50309
1598,11597,38,18630,546003,1631,2025-04-23 03:44:18,42395
1599,11598,33,18992,321946,572,2025-04-23 10:34:18,30016
1600,11599,36,24510,367011,276,2025-04-22 15:51:18,32252
1601,11600,49,14657,823596,7736,2025-04-23 12:54:18,89227
1602,11601,24,2421,202185,272,2025-04-23 14:06:18,14968
1603,11602,37,4810,277766,598,2025-04-23 12:56:18,23838
1604,11603,23,685,81730,180,2025-04-23 00:08:18,6086
1605,11604,32,6937,250535,270,2025-04-23 07:39:18,25870
1606,11605,52,125264,1310022,6736,2025-04-23 01:24:18,109612
1607,11606,18,2742,64439,31,2025-04-22 19:14:18,4294
1608,11607,4,839,11356,7,2025-04-22 16:27:18,730
1609,11608,45,66035,986870,2133,2025-04-22 22:15:18,87091
1610,11609,23,1551,134995,94,2025-04-22 15:31:18,9998
1611,11610,48,78558,822799,5688,2025-04-22 14:44:18,94328
1612,11611,25,10025,161704,199,2025-04-23 04:20:18,15323
1613,11612,33,16003,399092,1352,2025-04-22 17:45:18,33877
1614,11613,17,3267,47031,64,2025-04-22 16:01:18,2847
1615,11614,32,16907,208940,185,2025-04-23 10:24:18,15495
1616,11615,19,1933,86821,140,2025-04-23 03:49:18,5776
1617,11616,40,39550,499435,1470,2025-04-22 15:30:18,53447
1618,11617,31,2294,226846,285,2025-04-23 05:51:18,20347
1619,11618,40,40351,547717,1573,2025-04-23 10:21:18,60228
1620,11619,26,10265,104495,63,2025-04-23 00:20:18,7889
1621,11620,41,15306,538172,529,2025-04-22 16:41:18,55782
1622,11621,19,889,105675,59,2025-04-22 20:11:18,8490
1623,11622,47,14213,731233,2625,2025-04-22 23:43:18,63219
1624,11623,15,2477,81157,43,2025-04-23 13:29:18,5524
1625,11624,39,2574,548217,510,2025-04-23 08:34:18,44767
1626,11625,34,17219,264434,400,2025-04-23 00:36:18,23780
1627,11626,32,17887,230016,416,2025-04-23 00:25:18,19810
1628,11627,35,21638,553792,555,2025-04-22 19:07:18,48591
1629,11628,45,20514,635661,1777,2025-04-22 20:46:18,67118
1630,11629,29,2576,226263,376,2025-04-23 04:30:18,16677
1631,11630,39,12219,450599,402,2025-04-22 16:22:18,34379
1632,11631,24,471,168971,153,2025-04-23 11:37:18,14643
1633,11632,44,23680,944724,3020,2025-04-22 17:28:18,84400
1634,11633,35,6060,401078,534,2025-04-23 12:40:18,39424
1635,11634,16,2332,60011,84,2025-04-22 19:33:18,4647
1636,11635,24,1629,173526,176,2025-04-22 14:33:18,14836
1637,11636,37,25003,293397,3006,2025-04-23 00:55:18,23595
1638,11637,43,11658,980074,1048,2025-04-22 20:47:18,86134
1639,11638,30,3462,356072,1668,2025-04-23 00:18:18,27807
1640,11639,35,18592,280378,1151,2025-04-22 22:49:18,28850
1641,11640,43,15466,495452,500,2025-04-23 00:28:18,43339
1642,11641,34,2509,205285,195,2025-04-23 13:53:18,18990
1643,11642,40,43154,386639,473,2025-04-23 06:32:18,37279
1644,11643,22,5545,79215,50,2025-04-23 01:14:18,5417
1645,11644,47,87455,941103,1938,2025-04-23 04:19:18,79859
1646,11645,50,32370,824632,1584,2025-04-22 18:02:18,79677
1647,11646,29,3323,126146,140,2025-04-23 03:23:18,10056
1648,11647,33,16545,288781,586,2025-04-22 23:54:18,26409
1649,11648,25,6874,205681,265,2025-04-23 09:01:18,20822
1650,11649,38,7515,425409,2273,2025-04-22 15:58:18,41160
1651,11650,43,8831,588287,756,2025-04-23 13:24:18,66679
1652,11651,36,12989,260980,274,2025-04-22 14:38:18,23923
1653,11652,3,429,6080,17,2025-04-22 19:17:18,377
1654,11653,18,3,58997,33,2025-04-22 22:42:18,4045
1655,11654,30,4710,134097,179,2025-04-23 13:12:18,11206
1656,11655,39,34863,687274,682,2025-04-23 06:39:18,54399
1657,11656,20,2922,106167,118,2025-04-23 11:59:18,9848
1658,11657,24,1929,89847,185,2025-04-23 02:14:18,7443
1659,11658,33,16044,489343,5878,2025-04-23 10:35:18,47436
1660,11659,32,12341,205920,182,2025-04-22 22:03:18,17697
1661,11660,1,465,1891,0,2025-04-23 02:28:18,93
1662,11661,14,3524,35188,80,2025-04-23 13:23:18,2171
1663,11662,32,19136,303321,273,2025-04-23 08:09:18,24351
1664,11663,36,16711,426684,493,2025-04-22 16:14:18,34969
1665,11664,34,10015,278404,1207,2025-04-23 03:15:18,28264
1666,11665,30,13494,313538,1180,2025-04-22 20:46:18,29479
1667,11666,14,781,33560,20,2025-04-22 14:17:18,2127
1668,11667,43,58919,577073,1527,2025-04-22 15:47:18,59109
1669,11668,29,1951,142878,622,2025-04-22 19:16:18,13588
1670,11669,41,40296,526058,524,2025-04-23 03:48:18,43919
1671,11670,46,10217,582337,740,2025-04-22 15:26:18,61607
1672,11671,35,22376,401398,1245,2025-04-23 06:30:18,32476
1673,11672,9,53,35481,131,2025-04-23 07:51:18,2506
1674,11673,38,37005,288841,339,2025-04-23 09:35:18,26662
1675,11674,33,15672,366010,961,2025-04-22 21:51:18,39468
1676,11675,35,13812,409174,391,2025-04-22 18:48:18,35465
1677,11676,36,3086,446023,416,2025-04-22 14:59:18,37637
1678,11677,22,4737,173236,659,2025-04-23 11:24:18,15006
1679,11678,35,27697,308605,354,2025-04-23 07:17:18,27055
1680,11679,33,9934,421691,1794,2025-04-22 19:35:18,46214
1681,11680,31,11461,406782,796,2025-04-22 19:05:18,38458
1682,11681,33,22828,421232,1415,2025-04-22 16:26:18,34852
1683,11682,40,4616,669364,6760,2025-04-22 21:26:18,63727
1684,11683,28,3331,297276,256,2025-04-23 13:39:18,22738
1685,11684,31,14339,165127,179,2025-04-23 00:17:18,16264
1686,11685,32,6362,442650,490,2025-04-22 21:19:18,41277
1687,11686,26,5190,168230,174,2025-04-23 00:03:18,16180
1688,11687,45,19766,448199,2157,2025-04-22 18:01:18,49170
1689,11688,44,45602,709666,4329,2025-04-23 06:49:18,77458
1690,11689,27,12672,316801,272,2025-04-22 20:47:18,26532
1691,11690,31,2261,455238,397,2025-04-23 11:25:18,36618
1692,11691,41,25056,427263,1136,2025-04-23 00:05:18,42649
1693,11692,31,6791,239568,199,2025-04-22 16:38:18,18762
1694,11693,40,22699,407578,423,2025-04-23 10:06:18,38681
1695,11694,37,32838,328617,605,2025-04-22 16:20:18,25840
1696,11695,36,12139,386294,335,2025-04-23 08:43:18,34461
1697,11696,42,3939,553723,506,2025-04-23 05:53:18,45038
1698,11697,44,63695,508493,566,2025-04-23 09:19:18,47681
1699,11698,16,2820,52101,108,2025-04-23 14:13:18,3424
1700,11699,29,2178,154884,943,2025-04-23 13:33:18,11515
1701,11700,41,15707,871122,2764,2025-04-23 00:32:18,71777
1702,11701,36,5160,238893,278,2025-04-23 07:30:18,21655
1703,11702,43,46279,610053,651,2025-04-23 14:04:18,49043
1704,11703,37,29110,573396,556,2025-04-22 16:13:18,44754
1705,11704,26,9394,159951,174,2025-04-23 08:39:18,14683
1706,11705,39,30735,498399,615,2025-04-23 00:54:18,47896
1707,11706,43,57038,685303,3422,2025-04-23 02:31:18,58938
1708,11707,42,43179,495024,643,2025-04-22 22:20:18,48308
1709,11708,29,12482,219954,429,2025-04-23 09:52:18,22857
1710,11709,43,20825,415297,472,2025-04-22 14:57:18,40807
1711,11710,46,19498,746249,1754,2025-04-23 08:55:18,73652
1712,11711,37,20726,481592,1854,2025-04-23 08:26:18,43706
1713,11712,48,80960,877982,1624,2025-04-23 04:53:18,69334
1714,11713,40,21522,924790,2409,2025-04-23 12:51:18,92599
1715,11714,29,5702,171602,261,2025-04-23 05:46:18,13929
1716,11715,42,15177,612792,555,2025-04-23 13:18:18,50154
1717,11716,28,7561,264011,529,2025-04-22 21:17:18,23443
1718,11717,44,19448,770052,818,2025-04-22 21:21:18,74552
1719,11718,39,14598,548780,2402,2025-04-23 00:37:18,46103
1720,11719,35,27464,260217,1404,2025-04-22 17:07:18,24781
1721,11720,25,5429,235263,1835,2025-04-23 13:36:18,20533
1722,11721,34,2210,198712,224,2025-04-23 03:27:18,18967
1723,11722,45,24,1003200,5732,2025-04-23 11:19:18,102544
1724,11723,41,21878,526033,1202,2025-04-23 02:58:18,50861
1725,11724,40,6637,507058,1033,2025-04-23 09:49:18,44811
1726,11725,37,13588,603282,2236,2025-04-23 03:59:18,57085
1727,11726,45,19425,811303,1640,2025-04-23 13:41:18,67019
1728,11727,34,22129,435121,509,2025-04-23 00:04:18,38070
1729,11728,33,18300,283426,395,2025-04-23 01:38:18,26604
1730,11729,29,13237,203465,140,2025-04-23 10:29:18,14614
1731,11730,35,16462,460051,519,2025-04-22 17:53:18,40910
1732,11731,32,2822,404217,384,2025-04-22 16:45:18,40569
1733,11732,45,39392,610468,6334,2025-04-22 22:09:18,54084
1734,11733,44,4436,460154,1728,2025-04-22 20:25:18,46854
1735,11734,25,4264,95258,210,2025-04-23 00:49:18,7250
1736,11735,8,154,23082,22,2025-04-22 20:12:18,1748
1737,11736,32,14348,292225,2016,2025-04-23 09:34:18,23819
1738,11737,34,5079,330061,358,2025-04-23 13:35:18,31180
1739,11738,22,1584,74821,316,2025-04-23 00:37:18,5529
1740,11739,42,13071,537041,1697,2025-04-23 01:12:18,45799
1741,11740,51,63398,1279856,5380,2025-04-23 02:52:18,122143
1742,11741,14,1460,80665,60,2025-04-22 17:16:18,5666
1743,11742,38,5508,369253,411,2025-04-22 21:49:18,40937
1744,11743,31,12656,141334,463,2025-04-23 01:44:18,12899
1745,11744,36,26578,343259,623,2025-04-23 10:38:18,27049
1746,11745,26,7258,170728,1026,2025-04-23 06:18:18,14416
1747,11746,35,1880,518433,476,2025-04-23 11:11:18,45298
1748,11747,39,36855,459266,1024,2025-04-23 12:43:18,48576
1749,11748,38,15180,502077,663,2025-04-23 07:50:18,54015
1750,11749,24,1614,95683,154,2025-04-22 21:18:18,8091
1751,11750,41,30788,642749,608,2025-04-23 10:16:18,51752
1752,11751,38,31245,980801,5170,2025-04-23 09:23:18,78834
1753,11752,45,8831,549401,1750,2025-04-22 21:46:18,48441
1754,11753,40,44152,1189446,2359,2025-04-22 22:35:18,97125
1755,11754,30,602,296664,909,2025-04-22 21:12:18,23426
1756,11755,37,6182,580671,498,2025-04-23 00:28:18,47872
1757,11756,13,1810,34220,15,2025-04-23 05:52:18,1802
1758,11757,20,4410,61858,31,2025-04-22 19:17:18,5048
1759,11758,42,44919,623248,552,2025-04-23 03:55:18,48453
1760,11759,37,19084,689331,559,2025-04-22 18:48:18,58001
1761,11760,36,12508,285396,213,2025-04-22 16:14:18,23886
1762,11761,37,23086,528791,442,2025-04-22 19:33:18,44001
1763,11762,37,1058,260155,950,2025-04-22 21:09:18,23570
