user_id,register_time,channel,device_type,os_version,region,gender,age,vip_level
12296,2023-04-25 02:18:46.037296,QQ小程序,iPhone,iOS 15,香港特别行政区,男,36,2
12297,2024-01-26 06:32:41.026010,官网,OPPO,Android 12,安徽省,女,38,0
12298,2025-01-28 02:40:35.600256,App Store,OPPO,iOS 15,四川省,女,59,1
12299,2024-11-11 01:30:41.964152,小米应用商店,VIVO,iOS 15,福建省,女,18,2
12300,2023-12-14 16:15:42.916178,微信小程序,Samsung,Android 13,内蒙古自治区,男,18,0
12301,2024-08-17 02:55:55.132980,华为应用市场,VIVO,iOS 16,云南省,女,18,3
12302,2023-09-10 04:12:51.104751,华为应用市场,OPPO,iOS 16,台湾省,男,31,0
12303,2024-11-03 13:21:45.871998,微信小程序,Xiaomi,Android 12,辽宁省,男,35,1
12304,2024-07-15 02:08:56.093532,App Store,VIVO,HarmonyOS 2.0,广西壮族自治区,男,56,0
12305,2024-02-17 17:28:36.175275,小米应用商店,Samsung,Android 11,广西壮族自治区,女,56,0
12306,2023-07-14 05:01:58.862133,官网,Huawei,iOS 16,澳门特别行政区,男,45,0
12307,2024-08-17 13:28:20.053793,华为应用市场,OPPO,Android 11,天津市,女,38,2
12308,2024-12-24 06:17:20.469361,小米应用商店,Huawei,Android 13,江苏省,男,27,1
12309,2023-09-01 23:27:11.395877,小米应用商店,iPhone,Android 12,天津市,男,40,0
12310,2023-09-19 02:07:33.497459,微信小程序,VIVO,iOS 15,台湾省,女,28,1
12311,2023-09-11 10:49:29.732629,华为应用市场,Xiaomi,Android 13,天津市,男,54,0
12312,2024-06-14 09:50:05.302404,华为应用市场,iPhone,Android 11,云南省,男,51,0
12313,2024-08-16 20:28:54.602550,QQ小程序,Huawei,iOS 16,澳门特别行政区,男,28,5
12314,2024-07-23 01:39:51.366742,微信小程序,iPhone,Android 13,湖南省,女,51,0
12315,2023-05-30 09:40:53.681632,App Store,Samsung,Android 12,江西省,男,57,0
12316,2024-07-09 22:00:31.987589,App Store,OPPO,HarmonyOS 2.0,内蒙古自治区,男,49,1
12317,2023-05-04 02:58:12.119419,QQ小程序,iPhone,HarmonyOS 2.0,浙江省,女,60,1
12318,2024-08-15 06:25:48.753633,官网,Xiaomi,iOS 15,山西省,女,23,3
12319,2024-03-31 06:05:51.294520,App Store,VIVO,Android 13,重庆市,男,53,0
12320,2024-01-13 01:07:32.896561,App Store,Samsung,iOS 16,甘肃省,男,31,0
12321,2024-12-14 15:36:21.433972,App Store,Xiaomi,Android 13,重庆市,女,32,3
12322,2024-12-15 19:55:34.169048,微信小程序,Xiaomi,HarmonyOS 2.0,湖北省,男,60,0
12323,2024-05-14 18:08:46.871235,官网,VIVO,iOS 15,内蒙古自治区,男,29,0
12324,2024-12-23 17:22:45.254783,QQ小程序,Xiaomi,Android 11,内蒙古自治区,女,51,0
12325,2025-03-14 03:09:15.817160,微信小程序,Samsung,Android 13,澳门特别行政区,女,57,0
12326,2023-07-04 11:13:50.345944,微信小程序,Xiaomi,Android 12,江西省,女,28,0
12327,2024-05-16 16:24:10.834057,华为应用市场,Samsung,Android 12,山东省,女,57,4
12328,2023-09-12 13:09:14.816276,QQ小程序,Samsung,Android 11,福建省,女,19,0
12329,2024-06-13 16:35:10.136823,QQ小程序,iPhone,iOS 16,安徽省,女,36,0
12330,2024-06-05 05:16:50.731378,官网,OPPO,Android 11,甘肃省,女,57,3
12331,2024-10-20 05:31:12.508471,小米应用商店,Samsung,iOS 16,海南省,男,24,0
12332,2024-08-28 22:48:39.980511,微信小程序,iPhone,Android 13,宁夏回族自治区,女,39,1
12333,2025-01-28 00:46:41.549908,小米应用商店,iPhone,Android 11,黑龙江省,女,59,0
12334,2024-11-23 01:37:42.894764,App Store,Xiaomi,iOS 16,陕西省,女,50,3
12335,2024-04-26 23:55:08.052072,QQ小程序,iPhone,HarmonyOS 2.0,黑龙江省,男,46,0
12336,2024-05-18 07:38:15.884112,华为应用市场,Xiaomi,Android 11,青海省,男,19,1
12337,2025-03-06 00:58:16.517904,QQ小程序,iPhone,iOS 16,广西壮族自治区,女,52,0
12338,2024-05-30 03:07:35.427545,华为应用市场,OPPO,iOS 15,广西壮族自治区,女,38,1
12339,2024-12-31 07:32:37.427850,QQ小程序,Samsung,Android 13,甘肃省,男,48,1
12340,2024-11-02 10:12:41.452465,App Store,OPPO,HarmonyOS 2.0,宁夏回族自治区,男,38,2
12341,2024-12-17 15:56:11.585771,微信小程序,OPPO,HarmonyOS 2.0,广西壮族自治区,男,48,5
12342,2024-07-11 17:06:13.088852,小米应用商店,Xiaomi,Android 12,浙江省,男,31,0
12343,2024-01-23 08:48:23.258183,微信小程序,VIVO,iOS 15,湖南省,女,36,0
12344,2024-01-12 09:03:03.946089,App Store,Xiaomi,iOS 15,青海省,男,24,3
12345,2024-03-16 05:53:51.691698,华为应用市场,VIVO,iOS 15,陕西省,男,38,1
12346,2023-04-24 17:07:43.640109,小米应用商店,Samsung,Android 13,天津市,男,18,1
12347,2025-04-11 03:05:55.550173,App Store,Samsung,Android 12,上海市,男,38,2
12348,2024-05-06 10:13:02.480777,小米应用商店,Huawei,iOS 15,广东省,女,19,0
12349,2023-04-29 08:47:14.180965,微信小程序,iPhone,iOS 16,江西省,男,25,2
12350,2023-09-28 09:23:49.448515,微信小程序,iPhone,iOS 16,广西壮族自治区,男,37,0
12351,2023-05-10 09:54:33.900574,华为应用市场,VIVO,HarmonyOS 2.0,湖北省,男,27,0
12352,2025-02-23 12:32:42.297122,官网,iPhone,Android 11,香港特别行政区,女,60,0
12353,2024-06-03 16:28:54.649083,小米应用商店,Huawei,HarmonyOS 2.0,辽宁省,男,34,0
12354,2023-07-02 09:36:42.708048,小米应用商店,Samsung,iOS 16,新疆维吾尔自治区,男,50,5
12355,2024-01-09 04:47:24.671222,小米应用商店,Huawei,Android 12,江苏省,男,18,0
12356,2023-11-04 00:17:39.442263,QQ小程序,Huawei,Android 11,福建省,男,60,0
12357,2023-10-11 15:45:31.937613,华为应用市场,VIVO,Android 13,广东省,女,44,4
12358,2023-06-30 15:52:44.809711,App Store,OPPO,Android 13,陕西省,女,60,0
12359,2024-06-12 23:43:08.701426,华为应用市场,Samsung,iOS 16,浙江省,男,25,0
12360,2024-10-11 14:02:27.242967,App Store,Huawei,Android 11,广西壮族自治区,女,60,1
12361,2024-11-23 09:22:58.343790,华为应用市场,iPhone,Android 11,安徽省,女,44,2
12362,2024-04-15 00:18:13.998209,小米应用商店,Xiaomi,iOS 15,河北省,男,22,0
12363,2024-07-02 02:09:07.407838,华为应用市场,VIVO,HarmonyOS 2.0,广东省,女,55,0
12364,2023-05-21 20:27:06.314160,QQ小程序,iPhone,iOS 15,云南省,女,20,3
12365,2023-06-20 20:37:31.315646,App Store,Xiaomi,Android 11,重庆市,男,40,1
12366,2025-02-25 12:53:24.028522,App Store,Samsung,iOS 16,贵州省,女,19,0
12367,2024-01-03 13:26:19.012935,QQ小程序,Xiaomi,iOS 16,宁夏回族自治区,男,37,1
12368,2024-02-22 15:09:42.458237,App Store,Huawei,HarmonyOS 2.0,吉林省,女,53,2
12369,2025-01-18 12:21:40.018654,华为应用市场,Samsung,HarmonyOS 2.0,江西省,女,56,1
12370,2024-10-21 09:01:53.271291,QQ小程序,OPPO,Android 13,北京市,男,20,1
12371,2024-07-30 07:24:12.362416,官网,Xiaomi,Android 13,云南省,男,28,0
12372,2023-06-03 02:01:22.984621,微信小程序,iPhone,Android 12,澳门特别行政区,女,38,0
12373,2023-05-24 15:12:52.008460,小米应用商店,iPhone,Android 11,辽宁省,男,55,1
12374,2023-12-19 03:47:29.419459,华为应用市场,Xiaomi,iOS 16,江西省,女,56,2
12375,2023-08-14 09:43:16.622843,华为应用市场,iPhone,iOS 15,陕西省,女,36,1
12376,2025-04-02 10:19:35.316265,微信小程序,VIVO,Android 11,香港特别行政区,女,29,0
12377,2023-06-29 07:57:16.982901,官网,iPhone,Android 12,宁夏回族自治区,女,32,0
12378,2023-11-22 02:42:00.214971,App Store,OPPO,HarmonyOS 2.0,陕西省,男,21,0
12379,2023-08-10 14:52:43.134323,App Store,Huawei,HarmonyOS 2.0,贵州省,男,24,0
12380,2023-06-23 19:53:30.344341,华为应用市场,Xiaomi,HarmonyOS 2.0,重庆市,男,53,0
12381,2024-05-28 17:19:53.489267,小米应用商店,iPhone,iOS 15,湖南省,男,47,1
12382,2023-06-25 16:17:06.897597,App Store,Samsung,Android 12,香港特别行政区,男,38,4
12383,2024-03-06 17:59:08.362019,微信小程序,VIVO,iOS 15,江苏省,女,37,0
12384,2024-10-31 20:31:05.307338,官网,Xiaomi,Android 12,西藏自治区,女,36,0
12385,2024-06-05 20:34:13.495520,小米应用商店,Samsung,Android 13,台湾省,男,49,1
12386,2024-02-07 03:41:12.579427,微信小程序,iPhone,Android 12,山东省,女,47,4
12387,2024-06-07 05:21:28.485987,App Store,Huawei,iOS 15,澳门特别行政区,男,34,1
12388,2023-10-21 07:55:42.652465,QQ小程序,VIVO,iOS 16,内蒙古自治区,女,32,0
12389,2023-11-04 22:31:32.224221,微信小程序,iPhone,Android 13,宁夏回族自治区,女,34,0
12390,2023-12-16 15:52:24.031005,QQ小程序,OPPO,Android 13,山西省,女,18,2
12391,2023-07-15 17:13:29.049085,微信小程序,Huawei,Android 11,甘肃省,女,27,0
12392,2024-02-27 18:07:57.872406,小米应用商店,VIVO,HarmonyOS 2.0,海南省,男,47,2
12393,2023-09-10 15:04:53.980259,QQ小程序,OPPO,Android 13,海南省,男,37,0
12394,2024-07-01 02:25:44.544318,华为应用市场,Huawei,Android 11,上海市,女,45,1
12395,2024-11-06 10:31:03.453006,QQ小程序,Samsung,Android 13,黑龙江省,男,52,2
12396,2025-04-14 13:21:46.706736,微信小程序,iPhone,iOS 15,青海省,男,56,1
12397,2024-07-22 11:51:09.960787,App Store,iPhone,iOS 16,青海省,女,56,5
12398,2023-05-27 07:57:21.892344,小米应用商店,Samsung,iOS 16,江西省,男,47,0
12399,2023-09-17 08:11:10.792542,微信小程序,Xiaomi,Android 12,四川省,女,23,3
12400,2023-08-16 10:40:03.049920,小米应用商店,Samsung,HarmonyOS 2.0,山西省,女,20,2
12401,2023-07-15 14:27:15.434798,小米应用商店,VIVO,HarmonyOS 2.0,重庆市,男,52,0
12402,2023-10-18 23:54:28.001977,QQ小程序,Samsung,HarmonyOS 2.0,辽宁省,女,33,0
12403,2025-01-17 18:14:33.322952,QQ小程序,OPPO,iOS 16,河南省,女,35,2
12404,2023-05-04 14:18:31.236760,QQ小程序,Huawei,Android 13,吉林省,女,36,0
12405,2023-12-03 07:22:10.653017,QQ小程序,iPhone,Android 12,西藏自治区,女,43,0
12406,2023-05-11 04:14:54.118817,QQ小程序,OPPO,iOS 16,浙江省,女,54,5
12407,2024-10-15 18:43:43.990299,官网,Huawei,HarmonyOS 2.0,浙江省,女,57,1
12408,2023-09-20 08:18:03.928633,小米应用商店,OPPO,Android 13,澳门特别行政区,男,36,0
12409,2024-10-23 07:55:24.942116,华为应用市场,iPhone,Android 13,西藏自治区,男,46,3
12410,2024-07-22 09:23:49.573507,华为应用市场,Huawei,Android 11,辽宁省,女,47,0
12411,2024-09-12 23:20:52.172148,华为应用市场,OPPO,Android 13,上海市,女,29,1
12412,2024-01-24 11:51:00.883642,微信小程序,OPPO,Android 13,澳门特别行政区,男,56,1
12413,2023-05-26 07:30:22.177006,App Store,iPhone,iOS 15,黑龙江省,男,50,0
12414,2023-06-07 10:49:46.046837,官网,Xiaomi,iOS 15,山东省,女,36,3
12415,2024-11-20 16:17:01.725572,QQ小程序,VIVO,Android 12,湖北省,男,32,0
12416,2023-06-02 07:45:17.803249,微信小程序,VIVO,HarmonyOS 2.0,北京市,女,23,0
12417,2023-06-12 04:29:40.963616,华为应用市场,Samsung,HarmonyOS 2.0,湖北省,女,23,3
12418,2024-08-20 13:08:22.728142,微信小程序,Samsung,iOS 15,四川省,男,31,0
12419,2025-01-14 11:55:36.557973,QQ小程序,iPhone,HarmonyOS 2.0,上海市,男,44,0
12420,2023-11-24 02:13:26.066576,QQ小程序,OPPO,Android 13,云南省,男,57,1
12421,2023-10-10 07:46:32.209332,华为应用市场,OPPO,iOS 15,云南省,女,37,0
12422,2024-04-29 19:19:40.828929,华为应用市场,Huawei,Android 12,河北省,男,41,4
12423,2025-02-12 09:32:23.577519,小米应用商店,OPPO,HarmonyOS 2.0,台湾省,男,21,0
12424,2025-01-16 07:33:35.605950,App Store,Xiaomi,iOS 15,山西省,女,47,3
12425,2023-09-07 15:44:02.459198,微信小程序,iPhone,iOS 15,香港特别行政区,女,28,0
12426,2025-03-30 07:53:10.442107,微信小程序,Xiaomi,Android 12,上海市,男,37,1
12427,2023-05-23 14:09:48.578084,微信小程序,VIVO,Android 12,澳门特别行政区,女,41,0
12428,2023-12-03 04:01:53.726822,App Store,Samsung,HarmonyOS 2.0,台湾省,男,21,0
12429,2024-02-05 18:03:58.310002,QQ小程序,VIVO,Android 11,黑龙江省,男,51,4
12430,2023-05-07 23:34:57.998214,官网,OPPO,Android 13,海南省,男,46,0
12431,2024-01-08 23:55:34.620125,App Store,iPhone,Android 13,广东省,女,37,0
12432,2023-10-14 00:00:31.982685,QQ小程序,VIVO,Android 13,香港特别行政区,男,56,0
12433,2023-11-11 23:05:19.813071,QQ小程序,Xiaomi,Android 12,重庆市,女,21,3
12434,2024-07-24 09:35:00.964281,App Store,iPhone,Android 13,云南省,女,33,1
12435,2025-02-02 13:32:45.373160,QQ小程序,Huawei,HarmonyOS 2.0,上海市,男,18,0
12436,2025-03-13 18:58:34.829394,华为应用市场,Xiaomi,iOS 15,湖北省,男,46,3
12437,2023-10-06 05:54:36.904778,华为应用市场,Huawei,Android 13,贵州省,女,49,0
12438,2025-02-07 12:12:46.465736,App Store,Samsung,Android 12,江苏省,男,32,0
12439,2023-06-27 15:52:12.320884,微信小程序,Xiaomi,HarmonyOS 2.0,云南省,女,19,0
12440,2024-05-08 16:40:40.861405,华为应用市场,Huawei,iOS 16,江西省,男,38,5
12441,2024-02-23 05:22:53.198164,小米应用商店,OPPO,Android 13,辽宁省,女,41,0
12442,2024-02-29 21:22:05.291569,小米应用商店,VIVO,Android 11,广东省,女,42,0
12443,2025-02-16 16:15:55.742879,QQ小程序,Huawei,iOS 15,贵州省,男,60,0
12444,2024-03-17 11:08:43.856960,小米应用商店,Huawei,iOS 16,江苏省,男,21,3
12445,2023-09-22 12:05:19.827419,微信小程序,VIVO,Android 11,江苏省,女,60,0
12446,2024-06-21 17:21:33.352272,华为应用市场,iPhone,iOS 16,山东省,男,22,3
12447,2025-01-13 06:14:13.991178,QQ小程序,iPhone,Android 12,广东省,女,53,4
12448,2024-09-08 04:47:00.947701,微信小程序,Huawei,iOS 15,澳门特别行政区,男,23,0
12449,2025-02-16 13:14:24.586063,QQ小程序,VIVO,Android 11,宁夏回族自治区,男,38,0
12450,2025-04-20 10:06:59.792233,官网,iPhone,iOS 16,辽宁省,女,49,0
12451,2024-08-15 14:52:54.127055,App Store,Huawei,Android 12,黑龙江省,女,34,5
12452,2023-12-12 08:14:06.010223,华为应用市场,Xiaomi,Android 12,吉林省,男,26,3
12453,2023-09-05 23:45:01.334759,微信小程序,Huawei,iOS 16,辽宁省,女,53,1
12454,2024-10-06 08:08:05.321787,华为应用市场,Huawei,Android 11,广西壮族自治区,女,54,2
12455,2025-01-26 01:36:44.203648,小米应用商店,Huawei,Android 11,甘肃省,男,42,0
12456,2025-03-26 05:51:30.920491,官网,Huawei,Android 13,广东省,男,21,0
12457,2024-03-12 23:08:24.007196,QQ小程序,OPPO,Android 11,湖北省,女,25,3
12458,2023-08-13 11:59:20.421567,QQ小程序,VIVO,HarmonyOS 2.0,山东省,男,50,0
12459,2023-07-11 12:20:12.812299,微信小程序,iPhone,iOS 16,安徽省,男,40,0
12460,2023-05-13 16:41:39.224134,官网,Xiaomi,iOS 15,湖北省,女,36,0
12461,2024-07-09 15:53:32.733803,小米应用商店,VIVO,Android 12,江西省,男,42,2
12462,2024-07-02 21:56:26.605032,官网,OPPO,Android 12,江西省,女,35,4
12463,2024-09-07 08:33:42.973969,App Store,Samsung,Android 12,海南省,女,27,0
12464,2023-06-21 14:06:39.340564,官网,VIVO,Android 13,西藏自治区,男,20,0
12465,2023-07-31 10:53:56.771603,微信小程序,Huawei,Android 12,西藏自治区,男,56,1
12466,2024-09-25 08:16:35.439744,小米应用商店,OPPO,Android 11,四川省,男,28,0
12467,2023-09-05 20:58:09.406096,小米应用商店,Xiaomi,iOS 16,云南省,女,56,2
12468,2024-04-17 07:49:41.698168,华为应用市场,VIVO,iOS 15,江苏省,男,19,3
12469,2023-08-22 03:14:19.273795,App Store,OPPO,Android 11,江西省,女,41,1
12470,2023-05-18 02:21:47.381136,App Store,Samsung,HarmonyOS 2.0,北京市,女,55,0
12471,2025-02-28 03:19:26.563485,小米应用商店,VIVO,Android 12,甘肃省,男,18,0
12472,2023-10-04 00:51:04.283181,QQ小程序,iPhone,iOS 15,山东省,女,29,0
12473,2024-10-28 17:56:50.067175,小米应用商店,Samsung,Android 13,内蒙古自治区,男,30,1
12474,2023-08-31 20:06:41.345425,华为应用市场,Xiaomi,HarmonyOS 2.0,青海省,女,25,0
12475,2025-01-16 13:48:05.454422,小米应用商店,Xiaomi,Android 11,台湾省,男,59,3
12476,2024-09-07 17:03:21.475184,官网,Samsung,Android 13,新疆维吾尔自治区,男,19,2
12477,2025-01-31 12:13:26.955960,小米应用商店,Huawei,iOS 15,宁夏回族自治区,男,21,0
12478,2024-02-14 02:58:01.806593,App Store,Xiaomi,HarmonyOS 2.0,天津市,女,25,0
12479,2024-07-11 08:38:03.306012,小米应用商店,Samsung,Android 13,云南省,男,37,0
12480,2024-10-01 07:37:17.015991,官网,Xiaomi,iOS 15,陕西省,女,37,2
12481,2024-07-13 23:16:00.455189,QQ小程序,VIVO,Android 13,澳门特别行政区,女,60,0
12482,2024-08-04 18:55:16.298000,QQ小程序,VIVO,HarmonyOS 2.0,天津市,男,42,0
12483,2024-05-08 15:28:24.481664,官网,Samsung,Android 12,青海省,女,49,1
12484,2024-03-23 02:35:48.540410,QQ小程序,Samsung,iOS 16,天津市,男,20,0
12485,2025-01-24 08:24:21.265276,微信小程序,Samsung,HarmonyOS 2.0,福建省,女,43,3
12486,2024-05-07 05:22:18.704000,华为应用市场,Xiaomi,Android 11,陕西省,男,51,3
12487,2025-04-11 18:24:51.359906,微信小程序,Samsung,Android 13,天津市,男,19,0
12488,2024-06-04 16:37:19.306631,QQ小程序,iPhone,Android 13,澳门特别行政区,女,60,0
12489,2024-11-03 03:18:08.472178,App Store,VIVO,iOS 16,重庆市,女,35,4
12490,2023-09-10 03:52:45.642766,微信小程序,iPhone,iOS 15,青海省,女,34,5
12491,2024-02-09 03:21:37.033822,App Store,VIVO,iOS 15,广东省,女,38,0
12492,2024-11-09 08:31:21.534300,App Store,OPPO,iOS 16,河南省,女,30,5
12493,2024-03-26 08:30:13.325535,QQ小程序,Huawei,Android 13,宁夏回族自治区,女,25,2
12494,2023-11-25 11:56:05.916464,官网,VIVO,HarmonyOS 2.0,重庆市,男,53,0
12495,2024-09-09 05:40:37.998616,QQ小程序,Samsung,Android 13,辽宁省,女,26,0
12496,2024-03-27 23:36:16.728134,官网,Samsung,iOS 15,青海省,女,25,0
12497,2023-06-29 14:13:27.620749,小米应用商店,OPPO,iOS 15,香港特别行政区,女,35,0
12498,2023-07-16 04:28:03.287556,App Store,OPPO,HarmonyOS 2.0,江苏省,男,30,2
12499,2024-02-05 12:13:48.836185,App Store,iPhone,iOS 16,广西壮族自治区,女,33,3
12500,2024-03-18 17:13:17.636915,华为应用市场,OPPO,HarmonyOS 2.0,安徽省,男,35,1
12501,2024-03-20 18:11:16.365498,华为应用市场,Huawei,Android 11,山东省,女,36,1
12502,2025-01-27 19:57:00.671935,官网,VIVO,Android 12,山西省,男,40,4
12503,2023-10-24 03:08:35.452039,微信小程序,Huawei,Android 12,黑龙江省,女,33,4
12504,2024-09-29 23:37:35.322089,QQ小程序,VIVO,Android 11,吉林省,女,28,4
12505,2023-06-30 03:22:18.921170,微信小程序,VIVO,Android 13,青海省,男,32,0
12506,2024-07-30 10:39:00.562907,华为应用市场,Xiaomi,Android 13,山西省,男,60,0
12507,2024-05-10 22:58:50.128204,小米应用商店,Samsung,iOS 16,云南省,女,22,1
12508,2024-10-06 04:31:51.575029,QQ小程序,Huawei,HarmonyOS 2.0,香港特别行政区,男,26,0
12509,2024-07-14 09:12:43.895026,微信小程序,Xiaomi,Android 12,黑龙江省,男,36,0
12510,2024-01-26 00:09:03.640454,官网,VIVO,iOS 16,云南省,女,33,1
12511,2023-05-26 14:56:09.496403,微信小程序,Huawei,Android 13,黑龙江省,男,37,3
12512,2025-02-18 12:22:12.265870,小米应用商店,iPhone,iOS 15,辽宁省,男,32,3
12513,2023-08-20 22:06:56.006241,QQ小程序,iPhone,HarmonyOS 2.0,辽宁省,男,44,0
12514,2023-09-02 03:26:49.581472,官网,Huawei,Android 11,重庆市,男,42,2
12515,2024-02-24 20:46:21.429622,小米应用商店,OPPO,Android 12,广东省,女,58,0
12516,2024-10-08 14:08:06.713259,App Store,Samsung,HarmonyOS 2.0,青海省,女,37,0
12517,2023-11-21 09:08:11.057715,App Store,Xiaomi,Android 11,安徽省,女,54,3
12518,2023-07-19 09:14:49.525801,官网,iPhone,Android 13,江苏省,男,29,0
12519,2025-03-25 16:30:10.648828,小米应用商店,Huawei,HarmonyOS 2.0,北京市,女,34,2
12520,2024-07-22 00:57:30.006818,华为应用市场,VIVO,iOS 16,湖南省,女,27,0
12521,2023-05-03 11:34:53.142983,小米应用商店,Xiaomi,iOS 15,台湾省,男,42,0
12522,2025-01-08 00:30:11.150461,QQ小程序,Samsung,Android 12,北京市,女,48,0
12523,2024-07-11 09:34:47.497617,小米应用商店,VIVO,Android 11,台湾省,男,44,0
12524,2023-10-15 05:19:48.544716,官网,Xiaomi,Android 13,西藏自治区,男,43,0
12525,2024-03-20 19:11:58.654158,微信小程序,Samsung,HarmonyOS 2.0,青海省,女,44,4
12526,2023-06-21 12:52:31.948261,QQ小程序,Samsung,HarmonyOS 2.0,北京市,男,34,1
12527,2023-10-20 05:04:34.148978,华为应用市场,OPPO,HarmonyOS 2.0,湖北省,男,33,3
12528,2024-07-20 00:00:08.603582,华为应用市场,VIVO,Android 11,浙江省,女,20,0
12529,2023-05-30 06:45:31.550007,小米应用商店,iPhone,HarmonyOS 2.0,辽宁省,女,50,2
12530,2023-06-03 18:25:17.697623,App Store,iPhone,Android 13,海南省,女,27,0
12531,2023-05-21 09:03:15.180543,QQ小程序,Samsung,iOS 16,天津市,女,35,2
12532,2024-08-23 11:28:50.956702,App Store,Samsung,Android 12,广东省,男,20,0
12533,2023-12-22 06:46:03.529844,QQ小程序,Samsung,Android 13,山西省,男,50,2
12534,2023-05-30 08:43:51.111292,App Store,Samsung,iOS 16,甘肃省,男,19,4
12535,2025-04-18 23:56:30.312893,微信小程序,Xiaomi,Android 12,黑龙江省,女,21,3
12536,2024-08-27 04:43:36.717127,微信小程序,iPhone,iOS 16,安徽省,男,41,0
12537,2025-03-29 23:09:33.737400,微信小程序,iPhone,Android 12,四川省,男,35,0
12538,2025-03-04 13:13:40.168314,QQ小程序,Huawei,Android 12,山西省,男,36,2
12539,2024-11-05 14:01:52.791898,微信小程序,OPPO,iOS 16,广西壮族自治区,女,41,0
12540,2024-01-18 15:02:15.803564,QQ小程序,OPPO,Android 12,云南省,男,38,0
12541,2024-12-13 08:44:22.825244,App Store,OPPO,HarmonyOS 2.0,宁夏回族自治区,女,54,0
12542,2024-12-30 04:29:09.988694,QQ小程序,Samsung,Android 12,内蒙古自治区,男,21,0
12543,2023-11-24 08:07:49.896836,小米应用商店,Huawei,iOS 16,江苏省,女,37,0
12544,2023-07-22 15:32:54.162935,微信小程序,VIVO,Android 12,湖北省,男,54,1
12545,2023-12-20 21:26:05.212541,微信小程序,Xiaomi,iOS 16,甘肃省,女,35,1
12546,2024-05-11 13:30:10.710050,小米应用商店,Samsung,Android 13,浙江省,女,25,2
12547,2024-07-14 08:52:58.800126,小米应用商店,iPhone,Android 12,河北省,女,22,0
12548,2024-06-14 16:03:09.186929,小米应用商店,OPPO,Android 11,澳门特别行政区,女,45,0
12549,2025-04-14 05:15:26.243781,华为应用市场,OPPO,iOS 16,西藏自治区,男,37,1
12550,2024-10-04 03:28:49.023823,App Store,Samsung,iOS 15,河南省,女,56,1
12551,2024-03-01 07:40:49.979981,App Store,Huawei,iOS 15,广西壮族自治区,女,57,3
12552,2023-10-31 02:56:42.997862,QQ小程序,Huawei,Android 12,海南省,男,37,1
12553,2025-03-01 08:35:14.779965,小米应用商店,Huawei,Android 12,台湾省,女,35,0
12554,2024-05-07 22:56:49.229236,微信小程序,VIVO,Android 13,台湾省,男,32,3
12555,2024-04-18 02:22:45.904934,QQ小程序,iPhone,Android 12,安徽省,男,49,1
12556,2025-01-28 15:29:20.701880,微信小程序,OPPO,iOS 15,江西省,男,25,1
12557,2024-09-22 20:08:48.521574,App Store,VIVO,HarmonyOS 2.0,山东省,男,30,0
12558,2023-04-25 17:23:56.611268,QQ小程序,iPhone,iOS 15,上海市,女,44,2
12559,2024-03-28 22:29:51.731210,QQ小程序,OPPO,HarmonyOS 2.0,吉林省,男,27,1
12560,2024-10-13 22:08:50.387341,微信小程序,Xiaomi,Android 11,浙江省,女,52,1
12561,2024-11-28 06:04:07.762387,App Store,OPPO,iOS 15,甘肃省,女,58,0
12562,2024-02-20 19:42:07.752081,小米应用商店,Samsung,Android 11,贵州省,女,31,0
12563,2024-01-04 19:34:12.603192,微信小程序,Xiaomi,Android 13,浙江省,女,38,0
12564,2023-05-02 19:37:46.285910,App Store,OPPO,Android 12,山东省,男,25,1
12565,2024-09-09 06:48:01.105682,App Store,Samsung,HarmonyOS 2.0,湖南省,男,43,2
12566,2024-11-21 09:55:35.755516,微信小程序,VIVO,iOS 15,广东省,男,20,1
12567,2023-11-29 18:40:37.105867,微信小程序,OPPO,Android 13,广西壮族自治区,男,24,1
12568,2024-11-04 12:06:45.209323,微信小程序,VIVO,iOS 15,吉林省,女,48,0
12569,2024-09-06 05:32:39.861541,官网,Xiaomi,iOS 15,贵州省,女,46,1
12570,2024-02-07 16:29:08.095461,App Store,Xiaomi,Android 12,上海市,女,30,0
12571,2024-12-21 23:05:26.583520,华为应用市场,iPhone,HarmonyOS 2.0,山东省,女,19,2
12572,2023-12-21 20:19:16.489770,QQ小程序,VIVO,iOS 15,贵州省,男,20,1
12573,2025-02-25 20:02:34.353963,华为应用市场,Samsung,Android 11,西藏自治区,男,44,0
12574,2025-02-21 08:52:41.089764,官网,Huawei,Android 13,天津市,男,54,1
12575,2024-08-07 21:31:41.861756,华为应用市场,Samsung,Android 12,西藏自治区,男,24,0
12576,2023-08-16 00:04:08.998788,官网,VIVO,HarmonyOS 2.0,新疆维吾尔自治区,女,36,2
12577,2025-02-03 18:33:47.787294,微信小程序,VIVO,Android 13,贵州省,女,58,0
12578,2024-03-27 04:10:37.593661,App Store,OPPO,iOS 16,甘肃省,女,35,0
12579,2025-03-01 20:34:54.414528,QQ小程序,iPhone,Android 12,重庆市,女,54,2
12580,2024-12-24 04:45:13.978823,小米应用商店,OPPO,Android 11,广东省,女,55,0
12581,2024-06-09 23:29:47.252975,QQ小程序,Xiaomi,Android 13,广西壮族自治区,女,52,0
12582,2024-06-02 20:24:21.882122,App Store,Huawei,iOS 16,上海市,男,27,3
12583,2023-09-23 14:27:35.520213,QQ小程序,Xiaomi,Android 11,贵州省,男,27,3
12584,2024-11-28 05:33:37.553616,官网,iPhone,Android 13,海南省,女,34,3
